id,status,sort,name,slug,image,description,type,crosses,breeder,effects,ailment,flavor,location,terpenes,thc,thca,thcv,cbd,cbda,cbdv,cbn,cbg,cbgm,cbgv,cbc,cbcv,cbv,cbe,cbt,cbl
8664,2,0,DTC 99 A,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,2,0,Green Giant x AK-47,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8666,2,0,Green Giant x Rosetta Stone,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8667,2,0,Lieu Hanh / (Apollo 11 G x Apollo 11 G),NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8668,2,0,Morning Dew Spice,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8669,2,0,Neville Haze,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8670,2,0,Rosetta Stone F2,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8671,2,0,Viet Combo Vietnamese x Vietnamese Black,NA,NA,NA,Hybrid,NA,Reeferman Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8672,2,0,Rockaberry,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8673,2,0,3D,NA,NA,NA,Hybrid,NA,Apothecary Seed Company,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8674,2,0,Big Foot,NA,NA,NA,Hybrid,NA,TGA Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8675,2,0,Floater,NA,NA,NA,Hybrid,NA,TGA Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8676,2,0,Jacks Cleaner II,NA,NA,NA,Hybrid,NA,TGA Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8677,2,0,Orange Velvet bx,NA,NA,NA,Hybrid,NA,TGA Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8678,2,0,Queen Annes Revenge,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8679,2,0,Scarlet Queen,NA,NA,NA,Hybrid,NA,TGA Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8680,2,0,Zorro,NA,NA,NA,Hybrid,NA,TGA Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8681,2,0,Amnesia Kush,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8682,2,0,Cappucino,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8683,2,0,Double Sour Bubble,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8684,2,0,Espresso,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8685,2,0,Gum Balls,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8686,2,0,Northern Lights x Sour Bubble,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8687,2,0,Rainbow #4,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8688,2,0,Sour Cali,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8689,2,0,Sour Saver 2.5,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8690,2,0,Thunder G,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8691,2,0,White Rhino x Black Kush,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8692,2,0,Bugglegum,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8693,2,0,Blue 13,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8694,2,0,Sugar Berry,NA,NA,NA,Hybrid,NA,Joey Weed,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8695,2,0,Blue39,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8696,2,0,Blueberry F4,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8697,2,0,Double Heather,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8698,2,0,Double Karen,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8699,2,0,Sugartooth,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8700,2,0,Sweet 13,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8701,2,0,Columbian Red,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8702,2,0,Crystal Matrix,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8703,2,0,Fat Bastard,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8704,2,0,Gremlin,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8705,2,0,Indica Blitz,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8706,2,0,Madman,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8707,2,0,Road Runner Automatic,NA,NA,NA,Hybrid,NA,Dinafem Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8708,2,0,Sex,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8709,2,0,Braveheart,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8710,2,0,Highlander,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8711,2,0,Northern Skank,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8712,2,0,Pure Skank,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8713,2,0,Scud,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8714,2,0,Kush x OG Kush,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8715,2,0,Leopard Kush X Pure Kush,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8716,2,0,NL/OG Kush x Pure Kush,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8717,2,0,Cal Jax,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8718,2,0,Burmese,NA,NA,NA,Hybrid,NA,Vancouver Island Seed Company,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8719,2,0,Gold (Nagano Gold),NA,NA,NA,Hybrid,NA,Vancouver Island Seed Company,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8720,2,0,GSPOT,NA,NA,NA,Hybrid,NA,Vancouver Island Seed Company,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8721,2,0,C99 x Bubba Kush,NA,NA,NA,Hybrid,NA,WallyDuck Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8722,2,0,C99 x Grapefruit,NA,NA,NA,Hybrid,NA,WallyDuck Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8723,2,0,C99 x Haze,NA,NA,NA,Hybrid,NA,WallyDuck Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8724,2,0,C99 x Panama Red,NA,NA,NA,Hybrid,NA,WallyDuck Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8725,2,0,Sweet,NA,NA,NA,Hybrid,NA,Vancouver Island Seed Company,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8726,2,0,C99 x Webbed Indica,NA,NA,NA,Hybrid,NA,WallyDuck Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8727,2,0,C99 x White Widow,NA,NA,NA,Hybrid,NA,WallyDuck Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8728,2,0,Pineapple C99 x Blackberry,NA,NA,NA,Hybrid,NA,WallyDuck Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8729,2,0,Pineapple C99 F5,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8730,2,0,White Skunk,NA,NA,NA,Hybrid,NA,White Label Co.,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8731,2,0,Early Girl x Haze,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8732,2,0,Early Girl x Northern Lights,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8733,2,0,Tikal,NA,NA,NA,Hybrid,NA,ACE Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8734,2,0,Aroma,NA,NA,NA,Hybrid,NA,CH9 Female Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8735,2,0,Citral Skunk,NA,NA,NA,Hybrid,NA,CH9 Female Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8736,2,0,Double X,NA,NA,NA,Hybrid,NA,CH9 Female Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8737,2,0,Red Colombian Haze,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8738,2,0,FG 13,NA,NA,NA,Hybrid,NA,CH9 Female Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8739,2,0,Flower,NA,NA,NA,Hybrid,NA,CH9 Female Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8740,2,0,G Bolt,NA,NA,NA,Hybrid,NA,CH9 Female Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8741,2,0,Green Bud,NA,NA,NA,Hybrid,NA,CH9 Female Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8742,2,0,Long Haze,NA,NA,NA,Hybrid,NA,CH9 Female Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8743,2,0,Mendocino,NA,NA,NA,Hybrid,NA,CH9 Female Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744,2,0,Pure Hash Plant,NA,NA,NA,Hybrid,NA,CH9 Female Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8745,2,0,Frisian Dew,NA,NA,NA,Hybrid,NA,Dutch Passion Seed Company,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8746,2,0,Foxtail Sativa,NA,NA,NA,Hybrid,NA,Gypsy Nirvana,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8747,2,0,Luang Prabang Lao Sativa,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8748,2,0,Khmer Gold,NA,NA,NA,Hybrid,NA,Gypsy Nirvana,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8749,2,0,African Sativa (Spirit),NA,NA,NA,Hybrid,NA,Ministry of Cannabis,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8750,2,0,Moroccan Gold,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8751,2,0,Crackleberry,NA,NA,NA,Hybrid,NA,West Coast Masters,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8752,2,0,Cocoa Corriander,NA,NA,NA,Hybrid,NA,Quantitative Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8753,2,0,Chocolate Pineapple Scout,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8754,2,0,Chocolate Pineapple Chunk,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8755,2,0,Pineapple x Chernobyl,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8756,2,0,CBDGOG,NA,NA,NA,Hybrid,NA,La Plata Labs,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8757,2,0,Box Car Harley,NA,NA,NA,Hybrid,NA,Quantitative Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8758,2,0,Boogie Monster,NA,NA,NA,Hybrid,NA,Quantitative Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8759,2,0,Mendo Express,NA,NA,NA,Hybrid,NA,Billygoat Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8760,2,0,Black Trinity,NA,NA,NA,Hybrid,NA,Hermetic Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8761,2,0,Early Pearl x Skunk Haze,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8762,2,0,Big Haze,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8763,2,0,Chem Haze Sour Diesel,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8764,2,0,Double Strawberry Diesel,NA,NA,NA,Hybrid,NA,RezDog,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8765,2,0,Sanctuary,NA,NA,NA,Hybrid,NA,Sagarmatha Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8766,2,0,Strawberry D-Lite,NA,NA,NA,Hybrid,NA,Sagarmatha Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8767,2,0,Old School Thai,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8768,2,0,Amnesia White,NA,NA,NA,Hybrid,NA,White Label Co.,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8769,2,0,Kali Haze,NA,NA,NA,Hybrid,NA,White Label Co.,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8770,2,0,Rhino,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8771,2,0,Sensi St@r,NA,NA,NA,Hybrid,NA,White Label Co.,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8772,2,0,White Ice,NA,NA,NA,Hybrid,NA,White Label Co.,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8773,2,0,Silver Haze #9,NA,NA,NA,Hybrid,NA,Sensi Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8774,2,0,Jack Flash #5,NA,NA,NA,Hybrid,NA,Sensi Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8775,2,0,White Diesel,NA,NA,NA,Hybrid,NA,White Label Co.,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8776,2,0,X Haze,NA,NA,NA,Hybrid,NA,White Label Co.,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8777,2,0,SoGouda,NA,NA,NA,Hybrid,NA,Soma Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8778,2,0,Voyager,NA,NA,NA,Hybrid,NA,Flying Dutchmen Seed Company,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8779,2,0,Flying Dragon,NA,NA,NA,Hybrid,NA,Flying Dutchmen Seed Company,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8780,2,0,Temple Haze,NA,NA,NA,Hybrid,NA,Flying Dutchmen Seed Company,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8781,2,0,Dame Blanche,NA,NA,NA,Hybrid,NA,Flying Dutchmen Seed Company,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8782,2,0,Power Skunk,NA,NA,NA,Hybrid,NA,Flying Dutchmen Seed Company,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8783,2,0,Skunk Classic,NA,NA,NA,Hybrid,NA,Flying Dutchmen Seed Company,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8784,2,0,Wreckage,NA,NA,NA,Hybrid,NA,T.H.Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8785,2,0,Northern Lights x Black Domina,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8786,2,0,Northern Lights x Jack Herer,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8787,2,0,Alpha Diesel,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8788,2,0,Chemdog Double-D,NA,NA,NA,Hybrid,NA,RezDog,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8789,2,0,Chemhaze Diesel,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8790,2,0,Amazing Haze,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8791,2,0,Citrocity,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8792,2,0,Himalayan Indica,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8793,2,0,Somini,NA,NA,NA,Hybrid,NA,Soma Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8794,2,0,Deep Congo,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8795,2,0,Diesel Ryder,NA,NA,NA,Hybrid,NA,Joint Doctor,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8796,2,0,Maroc x Grapefruit,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8797,2,0,Kerela Krush,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8798,2,0,The Kali,NA,NA,NA,Hybrid,NA,Big Buddha Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8799,2,0,G-bomb,NA,NA,NA,Hybrid,NA,Big Buddha Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8800,2,0,ADHD,NA,NA,NA,Hybrid,NA,GrowDoc Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8801,2,0,Genie Of The Lamp,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8802,2,0,Parvatie,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8803,2,0,Homegrown Haze,NA,NA,NA,Hybrid,NA,Homegrown Fantaseeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8804,2,0,Homwgrown Lowryder,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8805,2,0,The Fantasy,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8806,2,0,CheeseWreck,NA,NA,NA,Hybrid,NA,Seedism,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8807,2,0,Blz-bud,NA,NA,NA,Hybrid,NA,Seedism,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8808,2,0,Killa-watt,NA,NA,NA,Hybrid,NA,Seedism,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8809,2,0,Apple Jack,NA,NA,NA,Hybrid,NA,Seedism,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8810,2,0,Superglue,NA,NA,NA,Hybrid,NA,Seedism,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8811,2,0,Taste Bud,NA,NA,NA,Hybrid,NA,Seedism,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8812,2,0,Citral Hashplant,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8813,2,0,Ultimate Blueberry,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8814,2,0,Kali,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8815,2,0,South African Sativa,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8816,2,0,Californian Haze,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8817,2,0,The Full Nelson,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
